"Watershed","SnowcourseID","Date","Point","SnowDEPTH","SWE"
"S1","S11",1971-03-17,4,66,17
"S1","S11",1971-03-17,5,70,17
"S1","S11",1971-03-17,6,66,17
"S1","S11",1971-03-17,7,64,17
"S1","S11",1971-03-17,8,64,17
"S1","S11",1971-03-17,9,62,14
"S1","S11",1971-03-17,10,62,14
"S1","S11",1971-03-31,1,70,18
"S1","S11",1971-03-31,2,71,18
"S1","S11",1971-03-31,3,66,16
"S1","S11",1971-03-31,4,74,18
"S1","S11",1971-03-31,5,75,19
"S1","S11",1971-03-31,6,71,17
"S1","S11",1971-03-31,7,69,19
"S1","S11",1971-03-31,8,69,17
"S1","S11",1971-03-31,9,66,16
"S1","S11",1971-03-31,10,65,17
"S1","S11",1971-04-15,1,17,5
"S1","S11",1971-04-15,2,20,5
"S1","S11",1971-04-15,3,10,3
"S1","S11",1971-04-15,4,103,7
"S1","S11",1971-04-15,5,28,8
"S1","S11",1971-04-15,6,29,8
"S1","S11",1971-04-15,7,27,7
"S1","S11",1971-04-15,8,0,0
"S1","S11",1971-04-15,9,32,9
"S1","S11",1971-04-15,10,30,9
"S1","S11",1972-03-02,1,65,12
"S1","S11",1972-03-02,2,61,10
"S1","S11",1972-03-02,3,66,12
"S1","S11",1972-03-02,4,62,11
"S1","S11",1972-03-02,5,62,11
"S1","S11",1972-03-02,6,62,10
"S1","S11",1972-03-02,7,61,10
"S1","S11",1972-03-02,8,58,10
"S1","S11",1972-03-02,9,60,11
"S1","S11",1972-03-02,10,66,13
"S1","S11",1972-03-17,1,52,12
"S1","S11",1972-03-17,2,60,15
"S1","S11",1972-03-17,3,51,13
"S1","S11",1972-03-17,4,55,13
"S1","S11",1972-03-17,5,57,13
"S1","S11",1972-03-17,6,48,10
"S1","S11",1972-03-17,7,48,11
"S1","S11",1972-03-17,8,44,12
"S1","S11",1972-03-17,9,56,13
"S1","S11",1972-03-17,10,52,12
"S1","S11",1972-03-30,1,38,12
"S1","S11",1972-03-30,2,56,15
"S1","S11",1972-03-30,3,41,9
"S1","S11",1972-03-30,4,48,14
"S1","S11",1972-03-30,5,39,11
"S1","S11",1972-03-30,6,38,10
"S1","S11",1972-03-30,7,33,9
"S1","S11",1972-03-30,8,28,8
"S1","S11",1972-03-30,9,44,14
"S1","S11",1972-03-30,10,42,11
"S1","S11",1972-04-14,1,33,11
"S1","S11",1972-04-14,2,46,15
"S1","S11",1972-04-14,3,37,13
"S1","S11",1972-04-14,4,43,16
"S1","S11",1972-04-14,5,36,12
"S1","S11",1972-04-14,6,33,10
"S1","S11",1972-04-14,7,27,8
"S1","S11",1972-04-14,8,22,8
"S1","S11",1972-04-14,9,47,14
"S1","S11",1972-04-14,10,42,15
"S1","S11",1972-04-17,1,18,NA
"S1","S11",1972-04-17,2,33,NA
"S1","S11",1972-04-17,3,24,NA
"S1","S11",1972-04-17,4,28,NA
"S1","S11",1972-04-17,5,24,NA
"S1","S11",1972-04-17,6,18,NA
"S1","S11",1972-04-17,7,8,NA
"S1","S11",1972-04-17,8,9,NA
"S1","S11",1972-04-17,9,29,NA
"S1","S11",1972-04-17,10,29,NA
"S1","S11",1974-02-28,1,33,6
"S1","S11",1974-02-28,2,34,6
"S1","S11",1974-02-28,3,30,5
"S1","S11",1974-02-28,4,33,5
"S1","S11",1974-02-28,5,34,6
"S1","S11",1974-02-28,6,33,5
"S1","S11",1974-02-28,7,33,6
"S1","S11",1974-02-28,8,36,6
"S1","S11",1974-02-28,9,33,6
"S1","S11",1974-02-28,10,36,7
"S1","S11",1974-03-13,1,22,5
"S1","S11",1974-03-13,2,23,5
"S1","S11",1974-03-13,3,23,5
"S1","S11",1974-03-13,4,29,6
"S1","S11",1974-03-13,5,30,8
"S1","S11",1974-03-13,6,28,6
"S1","S11",1974-03-13,7,27,7
"S1","S11",1974-03-13,8,29,6
"S1","S11",1974-03-13,9,25,6
"S1","S11",1974-03-13,10,27,7
"S1","S11",1976-03-22,1,46,13
"S1","S11",1976-03-22,2,44,12
"S1","S11",1976-03-22,3,39,11
"S1","S11",1976-03-22,4,51,14
"S1","S11",1976-03-22,5,53,15
"S1","S11",1976-03-22,6,48,13
"S1","S11",1976-03-22,7,48,13
"S1","S11",1976-03-22,8,41,12
"S1","S11",1976-03-22,9,43,12
"S1","S11",1976-03-22,10,48,13
"S1","S11",1977-03-01,1,38,8
"S1","S11",1977-03-01,2,46,8
"S1","S11",1977-03-01,3,38,8
"S1","S11",1977-03-01,4,43,8
"S1","S11",1977-03-01,5,44,8
"S1","S11",1977-03-01,6,38,7
"S1","S11",1977-03-01,7,41,6
"S1","S11",1977-03-01,8,41,8
"S1","S11",1977-03-01,9,42,8
"S1","S11",1977-03-01,10,38,8
"S1","S11",1977-03-15,1,0,0
"S1","S11",1977-03-15,2,5,2
"S1","S11",1977-03-15,3,0,0
"S1","S11",1977-03-15,4,10,2
"S1","S11",1977-03-15,5,11,3
"S1","S11",1977-03-15,6,8,2
"S1","S11",1977-03-15,7,15,3
"S1","S11",1977-03-15,8,8,2
"S1","S11",1977-03-15,9,10,3
"S1","S11",1977-03-15,10,10,3
"S1","S11",1978-03-02,1,43,9
"S1","S11",1978-03-02,2,50,8
"S1","S11",1978-03-02,3,43,9
"S1","S11",1978-03-02,4,46,8
"S1","S11",1978-03-02,5,46,8
"S1","S11",1978-03-02,6,42,9
"S1","S11",1978-03-02,7,48,10
"S1","S11",1978-03-02,8,44,9
"S1","S11",1978-03-02,9,48,8
"S1","S11",1978-03-02,10,46,10
"S1","S11",1978-03-16,1,41,10
"S1","S11",1978-03-16,2,48,10
"S1","S11",1978-03-16,3,41,9
"S1","S11",1978-03-16,4,51,12
"S1","S11",1978-03-16,5,50,10
"S1","S11",1978-03-16,6,48,11
"S1","S11",1978-03-16,7,44,11
"S1","S11",1978-03-16,8,46,10
"S1","S11",1978-03-16,9,51,10
"S1","S11",1978-03-16,10,51,11
"S1","S11",1978-03-30,1,25,8
"S1","S11",1978-03-30,2,25,8
"S1","S11",1978-03-30,3,23,6
"S1","S11",1978-03-30,4,25,6
"S1","S11",1978-03-30,5,29,9
"S1","S11",1978-03-30,6,32,10
"S1","S11",1978-03-30,7,30,9
"S1","S11",1978-03-30,8,23,5
"S1","S11",1978-03-30,9,30,8
"S1","S11",1978-03-30,10,30,8
"S1","S11",1978-04-13,1,0,0
"S1","S11",1978-04-13,2,17,4
"S1","S11",1978-04-13,3,0,0
"S1","S11",1978-04-13,4,11,4
"S1","S11",1978-04-13,5,0,0
"S1","S11",1978-04-13,6,13,3
"S1","S11",1978-04-13,7,0,0
"S1","S11",1978-04-13,8,0,0
"S1","S11",1978-04-13,9,14,4
"S1","S11",1978-04-13,10,14,3
"S1","S11",1979-02-22,1,58,10
"S1","S11",1979-02-22,2,60,11
"S1","S11",1979-02-22,3,56,10
"S1","S11",1979-02-22,4,57,10
"S1","S11",1979-02-22,5,57,10
"S1","S11",1979-02-22,6,58,11
"S1","S11",1979-02-22,7,58,10
"S1","S11",1979-02-22,8,61,11
"S1","S11",1979-02-22,9,61,11
"S1","S11",1979-02-22,10,61,11
"S1","S11",1979-03-08,1,67,15
"S1","S11",1979-03-08,2,66,15
"S1","S11",1979-03-08,3,69,15
"S1","S11",1979-03-08,4,71,15
"S1","S11",1979-03-08,5,75,15
"S1","S11",1979-03-08,6,71,16
"S1","S11",1979-03-08,7,70,15
"S1","S11",1979-03-08,8,64,12
"S1","S11",1979-03-08,9,72,15
"S1","S11",1979-03-08,10,71,14
"S1","S11",1979-03-22,1,42,11
"S1","S11",1979-03-22,2,48,13
"S1","S11",1979-03-22,3,42,12
"S1","S11",1979-03-22,4,47,15
"S1","S11",1979-03-22,5,52,12
"S1","S11",1979-03-22,6,44,14
"S1","S11",1979-03-22,7,46,14
"S1","S11",1979-03-22,8,38,9
"S1","S11",1979-03-22,9,50,15
"S1","S11",1979-03-22,10,51,13
"S1","S11",1979-04-04,1,47,15
"S1","S11",1979-04-04,2,60,20
"S1","S11",1979-04-04,3,48,15
"S1","S11",1979-04-04,4,60,18
"S1","S11",1979-04-04,5,61,17
"S1","S11",1979-04-04,6,58,18
"S1","S11",1979-04-04,7,57,17
"S1","S11",1979-04-04,8,42,12
"S1","S11",1979-04-04,9,55,17
"S1","S11",1979-04-04,10,51,14
"S1","S11",1979-04-19,1,0,0
"S1","S11",1979-04-19,2,23,7
"S1","S11",1979-04-19,3,0,0
"S1","S11",1979-04-19,4,23,7
"S1","S11",1979-04-19,5,25,9
"S1","S11",1979-04-19,6,23,10
"S1","S11",1979-04-19,7,20,6
"S1","S11",1979-04-19,8,10,3
"S1","S11",1979-04-19,9,23,9
"S1","S11",1979-04-19,10,28,9
"S1","S11",1980-02-28,1,41,8
"S1","S11",1980-02-28,2,41,7
"S1","S11",1980-02-28,3,41,8
"S1","S11",1980-02-28,4,39,7
"S1","S11",1980-02-28,5,39,7
"S1","S11",1980-02-28,6,39,6
"S1","S11",1980-02-28,7,41,7
"S1","S11",1980-02-28,8,42,8
"S1","S11",1980-02-28,9,38,7
"S1","S11",1980-02-28,10,39,6
"S1","S11",1980-03-19,1,53,8
"S1","S11",1980-03-19,2,56,8
"S1","S11",1980-03-19,3,56,10
"S1","S11",1980-03-19,4,56,9
"S1","S11",1980-03-19,5,51,8
"S1","S11",1980-03-19,6,53,8
"S1","S11",1980-03-19,7,53,8
"S1","S11",1980-03-19,8,56,9
"S1","S11",1980-03-19,9,53,6
"S1","S11",1980-03-19,10,56,10
"S1","S11",1980-04-03,1,20,6
"S1","S11",1980-04-03,2,23,9
"S1","S11",1980-04-03,3,15,4
"S1","S11",1980-04-03,4,30,8
"S1","S11",1980-04-03,5,23,6
"S1","S11",1980-04-03,6,25,8
"S1","S11",1980-04-03,7,20,6
"S1","S11",1980-04-03,8,15,4
"S1","S11",1980-04-03,9,30,6
"S1","S11",1980-04-03,10,28,6
"S1","S11",1982-03-03,1,46,9
"S1","S11",1982-03-03,2,51,10
"S1","S11",1982-03-03,3,43,8
"S1","S11",1982-03-03,4,46,10
"S1","S11",1982-03-03,5,56,10
"S1","S11",1982-03-03,6,51,9
"S1","S11",1982-03-03,7,53,11
"S1","S11",1982-03-03,8,51,9
"S1","S11",1982-03-03,9,48,10
"S1","S11",1982-03-03,10,51,9
"S1","S11",1982-03-17,1,76,11
"S1","S11",1982-03-17,2,48,11
"S1","S11",1982-03-17,3,48,11
"S1","S11",1982-03-17,4,51,12
"S1","S11",1982-03-17,5,53,12
"S1","S11",1982-03-17,6,56,13
"S1","S11",1982-03-17,7,46,10
"S1","S11",1982-03-17,8,53,11
"S1","S11",1982-03-17,9,51,11
"S1","S11",1982-03-17,10,53,13
"S1","S11",1982-03-31,1,30,9
"S1","S11",1982-03-31,2,41,7
"S1","S11",1982-03-31,3,30,5
"S1","S11",1982-03-31,4,41,9
"S1","S11",1982-03-31,5,43,11
"S1","S11",1982-03-31,6,38,8
"S1","S11",1982-03-31,7,43,11
"S1","S11",1982-03-31,8,30,8
"S1","S11",1982-03-31,9,36,10
"S1","S11",1982-03-31,10,41,11
"S1","S11",1982-04-14,1,20,6
"S1","S11",1982-04-14,2,41,11
"S1","S11",1982-04-14,3,28,7
"S1","S11",1982-04-14,4,38,11
"S1","S11",1982-04-14,5,36,12
"S1","S11",1982-04-14,6,38,12
"S1","S11",1982-04-14,7,41,12
"S1","S11",1982-04-14,8,30,9
"S1","S11",1982-04-14,9,36,12
"S1","S11",1982-04-14,10,38,12
"S1","S11",1983-02-24,1,25,4
"S1","S11",1983-02-24,2,25,4
"S1","S11",1983-02-24,3,27,5
"S1","S11",1983-02-24,4,23,3
"S1","S11",1983-02-24,5,27,6
"S1","S11",1983-02-24,6,24,3
"S1","S11",1983-02-24,7,25,5
"S1","S11",1983-02-24,8,25,4
"S1","S11",1983-02-24,9,24,4
"S1","S11",1983-02-24,10,25,5
"S1","S11",1984-02-15,1,48,11
"S1","S11",1984-02-15,2,48,11
"S1","S11",1984-02-15,3,48,12
"S1","S11",1984-02-15,4,47,11
"S1","S11",1984-02-15,5,51,11
"S1","S11",1984-02-15,6,48,10
"S1","S11",1984-02-15,7,50,11
"S1","S11",1984-02-15,8,47,10
"S1","S11",1984-02-15,9,46,10
"S1","S11",1984-02-15,10,48,11
"S1","S11",1984-02-29,1,28,10
"S1","S11",1984-02-29,2,34,11
"S1","S11",1984-02-29,3,28,10
"S1","S11",1984-02-29,4,33,9
"S1","S11",1984-02-29,5,29,9
"S1","S11",1984-02-29,6,36,13
"S1","S11",1984-02-29,7,32,10
"S1","S11",1984-02-29,8,30,10
"S1","S11",1984-02-29,9,33,9
"S1","S11",1984-02-29,10,30,10
"S1","S11",1984-03-14,1,39,11
"S1","S11",1984-03-14,2,43,13
"S1","S11",1984-03-14,3,36,10
"S1","S11",1984-03-14,4,39,11
"S1","S11",1984-03-14,5,39,11
"S1","S11",1984-03-14,6,44,12
"S1","S11",1984-03-14,7,47,12
"S1","S11",1984-03-14,8,38,10
"S1","S11",1984-03-14,9,38,11
"S1","S11",1984-03-14,10,38,10
"S1","S11",1984-03-28,1,20,7
"S1","S11",1984-03-28,2,25,8
"S1","S11",1984-03-28,3,20,8
"S1","S11",1984-03-28,4,30,10
"S1","S11",1984-03-28,5,25,10
"S1","S11",1984-03-28,6,28,8
"S1","S11",1984-03-28,7,33,11
"S1","S11",1984-03-28,8,14,5
"S1","S11",1984-03-28,9,20,7
"S1","S11",1984-03-28,10,29,10
"S1","S11",1985-02-22,1,28,4
"S1","S11",1985-02-22,2,28,4
"S1","S11",1985-02-22,3,29,5
"S1","S11",1985-02-22,4,30,6
"S1","S11",1985-02-22,5,28,5
"S1","S11",1985-02-22,6,30,5
"S1","S11",1985-02-22,7,32,5
"S1","S11",1985-02-22,8,27,5
"S1","S11",1985-02-22,9,29,5
"S1","S11",1985-02-22,10,33,6
"S1","S11",1985-03-07,1,42,8
"S1","S11",1985-03-07,2,48,10
"S1","S11",1985-03-07,3,42,8
"S1","S11",1985-03-07,4,44,8
"S1","S11",1985-03-07,5,48,9
"S1","S11",1985-03-07,6,51,9
"S1","S11",1985-03-07,7,50,8
"S1","S11",1985-03-07,8,43,8
"S1","S11",1985-03-07,9,46,8
"S1","S11",1985-03-07,10,44,9
"S1","S11",1985-03-21,1,8,2
"S1","S11",1985-03-21,2,29,8
"S1","S11",1985-03-21,3,20,6
"S1","S11",1985-03-21,4,23,6
"S1","S11",1985-03-21,5,23,5
"S1","S11",1985-03-21,6,23,5
"S1","S11",1985-03-21,7,22,5
"S1","S11",1985-03-21,8,14,3
"S1","S11",1985-03-21,9,30,7
"S1","S11",1985-03-21,10,19,5
"S1","S11",1986-02-07,1,52,11
"S1","S11",1986-02-07,2,44,9
"S1","S11",1986-02-07,3,48,10
"S1","S11",1986-02-07,4,51,10
"S1","S11",1986-02-07,5,55,11
"S1","S11",1986-02-07,6,55,12
"S1","S11",1986-02-07,7,53,11
"S1","S11",1986-02-07,8,53,11
"S1","S11",1986-02-07,9,52,10
"S1","S11",1986-02-07,10,55,11
"S1","S11",1986-02-21,1,60,12
"S1","S11",1986-02-21,2,58,10
"S1","S11",1986-02-21,3,61,11
"S1","S11",1986-02-21,4,60,11
"S1","S11",1986-02-21,5,57,11
"S1","S11",1986-02-21,6,58,11
"S1","S11",1986-02-21,7,61,12
"S1","S11",1986-02-21,8,60,11
"S1","S11",1986-02-21,9,60,12
"S1","S11",1986-02-21,10,57,11
"S1","S11",1986-03-06,1,53,14
"S1","S11",1986-03-06,2,65,14
"S1","S11",1986-03-06,3,60,12
"S1","S11",1986-03-06,4,60,13
"S1","S11",1986-03-06,5,61,12
"S1","S11",1986-03-06,6,64,13
"S1","S11",1986-03-06,7,65,14
"S1","S11",1986-03-06,8,61,12
"S1","S11",1986-03-06,9,58,12
"S1","S11",1986-03-06,10,64,14
"S1","S11",1986-03-20,1,33,12
"S1","S11",1986-03-20,2,43,11
"S1","S11",1986-03-20,3,39,12
"S1","S11",1986-03-20,4,36,11
"S1","S11",1986-03-20,5,38,11
"S1","S11",1986-03-20,6,39,12
"S1","S11",1986-03-20,7,33,12
"S1","S11",1986-03-20,8,36,11
"S1","S11",1986-03-20,9,44,11
"S1","S11",1986-03-20,10,42,14
"S1","S11",1986-04-03,1,0,0
"S1","S11",1986-04-03,2,14,4
"S1","S11",1986-04-03,3,0,0
"S1","S11",1986-04-03,4,0,0
"S1","S11",1986-04-03,5,15,5
"S1","S11",1986-04-03,6,10,3
"S1","S11",1986-04-03,7,20,6
"S1","S11",1986-04-03,8,0,0
"S1","S11",1986-04-03,9,0,0
"S1","S11",1986-04-03,10,5,2
"S1","S11",1987-02-19,1,30,6
"S1","S11",1987-02-19,2,30,5
"S1","S11",1987-02-19,3,30,5
"S1","S11",1987-02-19,4,32,6
"S1","S11",1987-02-19,5,33,6
"S1","S11",1987-02-19,6,27,4
"S1","S11",1987-02-19,7,30,6
"S1","S11",1987-02-19,8,29,5
"S1","S11",1987-02-19,9,30,5
"S1","S11",1987-02-19,10,28,5
"S1","S11",1987-03-05,1,29,7
"S1","S11",1987-03-05,2,30,7
"S1","S11",1987-03-05,3,27,6
"S1","S11",1987-03-05,4,28,6
"S1","S11",1987-03-05,5,29,7
"S1","S11",1987-03-05,6,32,7
"S1","S11",1987-03-05,7,30,7
"S1","S11",1987-03-05,8,28,6
"S1","S11",1987-03-05,9,32,7
"S1","S11",1987-03-05,10,30,7
"S1","S11",1987-03-19,1,14,4
"S1","S11",1987-03-19,2,13,4
"S1","S11",1987-03-19,3,0,0
"S1","S11",1987-03-19,4,15,4
"S1","S11",1987-03-19,5,14,4
"S1","S11",1987-03-19,6,18,5
"S1","S11",1987-03-19,7,13,4
"S1","S11",1987-03-19,8,13,4
"S1","S11",1987-03-19,9,0,0
"S1","S11",1987-03-19,10,17,5
"S1","S11",1988-02-19,1,30,6
"S1","S11",1988-02-19,2,30,6
"S1","S11",1988-02-19,3,28,5
"S1","S11",1988-02-19,4,30,6
"S1","S11",1988-02-19,5,33,6
"S1","S11",1988-02-19,6,33,5
"S1","S11",1988-02-19,7,30,6
"S1","S11",1988-02-19,8,30,5
"S1","S11",1988-02-19,9,32,5
"S1","S11",1988-02-19,10,32,5
"S1","S11",1988-03-03,1,25,6
"S1","S11",1988-03-03,2,32,7
"S1","S11",1988-03-03,3,28,6
"S1","S11",1988-03-03,4,28,5
"S1","S11",1988-03-03,5,30,4
"S1","S11",1988-03-03,6,30,5
"S1","S11",1988-03-03,7,27,6
"S1","S11",1988-03-03,8,28,5
"S1","S11",1988-03-03,9,27,5
"S1","S11",1988-03-03,10,28,4
"S1","S11",1988-03-17,1,30,8
"S1","S11",1988-03-17,2,44,10
"S1","S11",1988-03-17,3,34,9
"S1","S11",1988-03-17,4,34,10
"S1","S11",1988-03-17,5,42,9
"S1","S11",1988-03-17,6,46,9
"S1","S11",1988-03-17,7,34,9
"S1","S11",1988-03-17,8,33,9
"S1","S11",1988-03-17,9,46,10
"S1","S11",1988-03-17,10,37,10
"S1","S11",1988-03-30,1,29,9
"S1","S11",1988-03-30,2,37,9
"S1","S11",1988-03-30,3,32,10
"S1","S11",1988-03-30,4,36,8
"S1","S11",1988-03-30,5,37,10
"S1","S11",1988-03-30,6,39,10
"S1","S11",1988-03-30,7,30,8
"S1","S11",1988-03-30,8,30,10
"S1","S11",1988-03-30,9,37,10
"S1","S11",1988-03-30,10,29,9
"S1","S11",1989-02-23,1,58,13
"S1","S11",1989-02-23,2,60,14
"S1","S11",1989-02-23,3,60,13
"S1","S11",1989-02-23,4,60,13
"S1","S11",1989-02-23,5,60,14
"S1","S11",1989-02-23,6,58,13
"S1","S11",1989-02-23,7,60,13
"S1","S11",1989-02-23,8,55,13
"S1","S11",1989-02-23,9,60,13
"S1","S11",1989-02-23,10,57,13
"S1","S11",1989-03-08,1,66,15
"S1","S11",1989-03-08,2,71,15
"S1","S11",1989-03-08,3,69,15
"S1","S11",1989-03-08,4,64,14
"S1","S11",1989-03-08,5,74,15
"S1","S11",1989-03-08,6,74,15
"S1","S11",1989-03-08,7,69,15
"S1","S11",1989-03-08,8,65,14
"S1","S11",1989-03-08,9,69,16
"S1","S11",1989-03-08,10,69,15
"S1","S11",1989-03-23,1,60,14
"S1","S11",1989-03-23,2,62,16
"S1","S11",1989-03-23,3,61,15
"S1","S11",1989-03-23,4,61,14
"S1","S11",1989-03-23,5,62,16
"S1","S11",1989-03-23,6,67,19
"S1","S11",1989-03-23,7,64,16
"S1","S11",1989-03-23,8,60,14
"S1","S11",1989-03-23,9,67,16
"S1","S11",1989-03-23,10,60,15
"S1","S11",1989-04-06,1,24,7
"S1","S11",1989-04-06,2,33,11
"S1","S11",1989-04-06,3,25,8
"S1","S11",1989-04-06,4,22,6
"S1","S11",1989-04-06,5,33,7
"S1","S11",1989-04-06,6,33,10
"S1","S11",1989-04-06,7,19,7
"S1","S11",1989-04-06,8,23,8
"S1","S11",1989-04-06,9,28,9
"S1","S11",1989-04-06,10,33,9
"S1","S11",1989-04-20,1,0,0
"S1","S11",1989-04-20,2,17,5
"S1","S11",1989-04-20,3,0,0
"S1","S11",1989-04-20,4,0,0
"S1","S11",1989-04-20,5,9,2
"S1","S11",1989-04-20,6,0,0
"S1","S11",1989-04-20,7,0,0
"S1","S11",1989-04-20,8,0,0
"S1","S11",1989-04-20,9,0,0
"S1","S11",1989-04-20,10,10,3
"S1","S11",1990-03-01,1,41,8
"S1","S11",1990-03-01,2,41,8
"S1","S11",1990-03-01,3,32,5
"S1","S11",1990-03-01,4,37,6
"S1","S11",1990-03-01,5,41,8
"S1","S11",1990-03-01,6,41,7
"S1","S11",1990-03-01,7,41,8
"S1","S11",1990-03-01,8,36,7
"S1","S11",1990-03-01,9,41,7
"S1","S11",1990-03-01,10,43,9
"S1","S11",1990-03-14,1,17,4
"S1","S11",1990-03-14,2,19,5
"S1","S11",1990-03-14,3,13,3
"S1","S11",1990-03-14,4,11,3
"S1","S11",1990-03-14,5,20,6
"S1","S11",1990-03-14,6,20,7
"S1","S11",1990-03-14,7,22,6
"S1","S11",1990-03-14,8,13,3
"S1","S11",1990-03-14,9,14,4
"S1","S11",1990-03-14,10,22,7
"S1","S11",1990-03-28,1,0,0
"S1","S11",1990-03-28,2,14,4
"S1","S11",1990-03-28,3,11,3
"S1","S11",1990-03-28,4,10,3
"S1","S11",1990-03-28,5,14,4
"S1","S11",1990-03-28,6,18,6
"S1","S11",1990-03-28,7,18,5
"S1","S11",1990-03-28,8,0,0
"S1","S11",1990-03-28,9,15,4
"S1","S11",1990-03-28,10,18,6
"S1","S11",1991-02-27,1,33,6
"S1","S11",1991-02-27,2,41,7
"S1","S11",1991-02-27,3,43,10
"S1","S11",1991-02-27,4,38,8
"S1","S11",1991-02-27,5,43,7
"S1","S11",1991-02-27,6,43,8
"S1","S11",1991-02-27,7,43,8
"S1","S11",1991-02-27,8,38,7
"S1","S11",1991-02-27,9,51,8
"S1","S11",1991-02-27,10,41,7
"S1","S11",1991-03-13,1,39,8
"S1","S11",1991-03-13,2,41,9
"S1","S11",1991-03-13,3,36,7
"S1","S11",1991-03-13,4,36,7
"S1","S11",1991-03-13,5,38,7
"S1","S11",1991-03-13,6,43,9
"S1","S11",1991-03-13,7,42,8
"S1","S11",1991-03-13,8,34,8
"S1","S11",1991-03-13,9,38,9
"S1","S11",1991-03-13,10,42,9
"S1","S11",1991-03-27,2,15,5
"S1","S11",1991-03-27,3,15,5
"S1","S11",1991-03-27,4,10,3
"S1","S11",1991-03-27,5,17,5
"S1","S11",1991-03-27,6,18,5
"S1","S11",1991-03-27,7,18,5
"S1","S11",1991-03-27,8,0,0
"S1","S11",1991-03-27,9,20,6
"S1","S11",1991-03-27,10,15,5
"S1","S11",1992-02-26,1,47,11
"S1","S11",1992-02-26,2,48,11
"S1","S11",1992-02-26,3,41,9
"S1","S11",1992-02-26,4,39,8
"S1","S11",1992-02-26,5,44,11
"S1","S11",1992-02-26,6,48,11
"S1","S11",1992-02-26,7,39,8
"S1","S11",1992-02-26,8,42,8
"S1","S11",1992-02-26,9,46,10
"S1","S11",1992-02-26,10,48,10
"S1","S11",1992-03-11,1,29,8
"S1","S11",1992-03-11,2,27,7
"S1","S11",1992-03-11,3,29,8
"S1","S11",1992-03-11,4,25,7
"S1","S11",1992-03-11,5,25,8
"S1","S11",1992-03-11,6,30,10
"S1","S11",1992-03-11,7,28,8
"S1","S11",1992-03-11,8,22,5
"S1","S11",1992-03-11,9,30,9
"S1","S11",1992-03-11,10,27,8
"S1","S11",1992-03-25,1,22,8
"S1","S11",1992-03-25,2,24,8
"S1","S11",1992-03-25,3,19,7
"S1","S11",1992-03-25,4,14,5
"S1","S11",1992-03-25,5,20,7
"S1","S11",1992-03-25,6,20,6
"S1","S11",1992-03-25,7,17,6
"S1","S11",1992-03-25,8,10,4
"S1","S11",1992-03-25,9,22,7
"S1","S11",1992-03-25,10,22,7
"S1","S11",1992-04-08,1,0,0
"S1","S11",1992-04-08,2,8,3
"S1","S11",1992-04-08,3,0,0
"S1","S11",1992-04-08,4,8,3
"S1","S11",1992-04-08,5,0,0
"S1","S11",1992-04-08,6,0,0
"S1","S11",1992-04-08,7,0,0
"S1","S11",1992-04-08,8,0,0
"S1","S11",1992-04-08,9,0,0
"S1","S11",1992-04-08,10,0,0
"S1","S11",1993-02-25,1,43,10
"S1","S11",1993-02-25,2,47,11
"S1","S11",1993-02-25,3,38,8
"S1","S11",1993-02-25,4,41,8
"S1","S11",1993-02-25,5,38,8
"S1","S11",1993-02-25,6,42,8
"S1","S11",1993-02-25,7,36,7
"S1","S11",1993-02-25,8,38,8
"S1","S11",1993-02-25,9,42,8
"S1","S11",1993-02-25,10,43,9
"S1","S11",1993-03-11,1,36,NA
"S1","S11",1993-03-11,2,37,NA
"S1","S11",1993-03-11,3,32,NA
"S1","S11",1993-03-11,4,27,NA
"S1","S11",1993-03-11,5,33,NA
"S1","S11",1993-03-11,6,33,NA
"S1","S11",1993-03-11,7,28,NA
"S1","S11",1993-03-11,8,28,NA
"S1","S11",1993-03-11,9,43,NA
"S1","S11",1993-03-11,10,36,NA
"S1","S11",1993-03-24,1,28,9
"S1","S11",1993-03-24,2,39,11
"S1","S11",1993-03-24,3,22,9
"S1","S11",1993-03-24,4,27,8
"S1","S11",1993-03-24,5,29,10
"S1","S11",1993-03-24,6,32,10
"S1","S11",1993-03-24,7,25,8
"S1","S11",1993-03-24,8,20,7
"S1","S11",1993-03-24,9,36,10
"S1","S11",1993-03-24,10,33,9
"S1","S11",1993-04-08,9,13,4
"S1","S11",1994-02-18,1,52,10
"S1","S11",1994-02-18,2,58,12
"S1","S11",1994-02-18,3,56,12
"S1","S11",1994-02-18,4,56,11
"S1","S11",1994-02-18,5,53,11
"S1","S11",1994-02-18,6,60,12
"S1","S11",1994-02-18,7,58,12
"S1","S11",1994-02-18,8,53,11
"S1","S11",1994-02-18,9,58,11
"S1","S11",1994-02-18,10,64,11
"S1","S11",1994-02-28,1,44,10
"S1","S11",1994-02-28,2,53,13
"S1","S11",1994-02-28,3,38,9
"S1","S11",1994-02-28,4,41,9
"S1","S11",1994-02-28,5,36,10
"S1","S11",1994-02-28,6,52,12
"S1","S11",1994-02-28,7,41,9
"S1","S11",1994-02-28,8,36,10
"S1","S11",1994-02-28,9,44,10
"S1","S11",1994-02-28,10,51,11
"S1","S11",1994-03-16,1,24,8
"S1","S11",1994-03-16,2,23,7
"S1","S11",1994-03-16,3,18,5
"S1","S11",1994-03-16,4,25,8
"S1","S11",1994-03-16,5,24,7
"S1","S11",1994-03-16,6,34,11
"S1","S11",1994-03-16,7,25,9
"S1","S11",1994-03-16,8,20,6
"S1","S11",1994-03-16,9,33,9
"S1","S11",1994-03-16,10,25,9
